AIRPORT_SEQ_ID,AIRPORT,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,
1023101,AJJ,"Akjoujt, Mauritania",Mauritania,,
1023102,AJJ,"Akjoujt, Mauritania",Mauritania,,
1023201,AJL,"Aizwal, India",India,,
1023301,AJN,"Anjouan, Comoros",Comoros,,
1023302,AJN,"Anjouan, Comoros",Comoros,,
1023303,AJN,"Anjouan, Comoros",Comoros,,
1023304,AJN,"Anjouan, Comoros",Comoros,,
1023305,AJN,"Anjouan, Comoros",Comoros,,
1023401,AJR,"Arvidsjaur, Sweden",Sweden,,
1023402,AJR,"Arvidsjaur, Sweden",Sweden,,
1023403,AJR,"Arvidsjaur, Sweden",Sweden,,
1023501,AJU,"Aracaju, Brazil",Brazil,,
1023502,AJU,"Aracaju, Brazil",Brazil,,
1023601,AJY,"Agades, Niger",Niger,,
1023602,AJY,"Agades, Niger",Niger,,
1023603,AJY,"Agades, Niger",Niger,,
1023604,AJY,"Agades, Niger",Niger,,
1023605,AJY,"Agades, Niger",Niger,,
1023606,AJY,"Agades, Niger",Niger,,
1023607,AJY,"Agades, Niger",Niger,,
1023701,AKB,"Atka, AK",United States,Alaska,
1023702,AKB,"Atka, AK",United States,Alaska,
1023801,AKC,"Akron, OH",United States,Ohio,
1023901,AKF,"Kufrah, Libya",Libya,,
1023902,AKF,"Kufrah, Libya",Libya,,
1023903,AKF,"Kufrah, Libya",Libya,,
1024101,AKI,"Akiak, AK",United States,Alaska,
1024102,AKI,"Akiak, AK",United States,Alaska,
1024201,AKJ,"Asahikawa, Japan",Japan,,
1024202,AKJ,"Asahikawa, Japan",Japan,,
1024203,AKJ,"Asahikawa, Japan",Japan,,
1024301,AKK,"Akhiok, AK",United States,Alaska,
1024302,AKK,"Akhiok, AK",United States,Alaska,
1024401,AKL,"Auckland, New Zealand",New Zealand,,
1024402,AKL,"Auckland, New Zealand",New Zealand,,
1024403,AKL,"Auckland, New Zealand",New Zealand,,
1024501,AKN,"King Salmon, AK",United States,Alaska,
1024502,AKN,"King Salmon, AK",United States,Alaska,
1024601,AKO,"Akron, CO",United States,Colorado,
1024602,AKO,"Akron, CO",United States,Colorado,
1024701,AKP,"Anaktuvuk Pass, AK",United States,Alaska,
1024702,AKP,"Anaktuvuk Pass, AK",United States,Alaska,
1024801,AKR,"Akure, Nigeria",Nigeria,,
1024802,AKR,"Akure, Nigeria",Nigeria,,
1024901,AKS,"Auki, Solomon Islands",Solomon Islands,,
1024902,AKS,"Auki, Solomon Islands",Solomon Islands,,
1024903,AKS,"Auki, Solomon Islands",Solomon Islands,,
1024904,AKS,"Auki, Solomon Islands",Solomon Islands,,
1025001,AKT,"Akrotiri, Cyprus",Cyprus,,
1025002,AKT,"Akrotiri, Cyprus",Cyprus,,
1025101,AKX,"Aktyubinsk, U.S.S.R.",U.S.S.R.,,
1025102,AKX,"Aktyubinsk, Kazakhstan",Kazakhstan,,
1025201,AKY,"Akyab, Burma",Burma,,
1025202,AKY,"Sittwe, Burma",Burma,,
1025203,AKY,"Sittwe, Burma",Burma,,
1025204,AKY,"Sittwe, Burma",Burma,,
1025301,AL1,"Albertville, AL",United States,Alabama,
1025401,AL2,"Alabaster, AL",United States,Alabama,
1025402,AL2,"Alabaster, AL",United States,Alabama,
1025501,AL3,"Huntsville, AL",United States,Alabama,
1025502,AL3,"Huntsville, AL",United States,Alabama,
1025503,AL3,"Huntsville, AL",United States,Alabama,
1025504,AL3,"Huntsville, AL",United States,Alabama,
1025505,AL3,"Huntsville, AL",United States,Alabama,
1025506,AL3,"Huntsville, AL",United States,Alabama,
1025601,ALA,"Alma-Ata, U.S.S.R.",U.S.S.R.,,
1025602,ALA,"Almaty, Kazakhstan",Kazakhstan,,
1025603,ALA,"Almaty, Kazakhstan",Kazakhstan,,
1025701,ALB,"Albany, NY",United States,New York,
1025702,ALB,"Albany, NY",United States,New York,
1025801,ALC,"Alicante, Spain",Spain,,
1025802,ALC,"Alicante, Spain",Spain,,
1025803,ALC,"Alicante, Spain",Spain,,
1025804,ALC,"Alicante, Spain",Spain,,
1025805,ALC,"Alicante, Spain",Spain,,
1025806,ALC,"Alicante, Spain",Spain,,
1025901,ALE,"Alpine, TX",United States,Texas,
1025902,ALE,"Alpine, TX",United States,Texas,
1026001,ALF,"Alta, Norway",Norway,,
1026002,ALF,"Alta, Norway",Norway,,
1026003,ALF,"Alta, Norway",Norway,,
1026004,ALF,"Alta, Norway",Norway,,
1026005,ALF,"Alta, Norway",Norway,,
1026101,ALG,"Algiers, Algeria",Algeria,,
1026102,ALG,"Algiers, Algeria",Algeria,,
1026103,ALG,"Algiers, Algeria",Algeria,,
1026104,ALG,"Algiers, Algeria",Algeria,,
1026105,ALG,"Algiers, Algeria",Algeria,,
1026106,ALG,"Algiers, Algeria",Algeria,,
1026201,ALH,"Albany, Australia",Australia,,
1026202,ALH,"Albany, Australia",Australia,,
1026301,ALI,"Alice, TX",United States,Texas,
1026302,ALI,"Alice, TX",United States,Texas,
1026401,ALJ,"Alexander Bay, South Africa",South Africa,,
1026402,ALJ,"Alexander Bay, South Africa",South Africa,,
1026501,ALK,"Asela, Ethiopia",Ethiopia,,
1026601,ALM,"Alamogordo, NM",United States,New Mexico,
1026602,ALM,"Alamogordo, NM",United States,New Mexico,
1026603,ALM,"Alamogordo, NM",United States,New Mexico,
1026604,ALM,"Alamogordo, NM",United States,New Mexico,
1026605,ALM,"Alamogordo, NM",United States,New Mexico,
1026606,ALM,"Alamogordo, NM",United States,New Mexico,
1026701,ALN,"Alton, IL",United States,Illinois,
1026702,ALN,"Alton, IL",United States,Illinois,
1026801,ALO,"Waterloo, IA",United States,Iowa,
1026802,ALO,"Waterloo, IA",United States,Iowa,
1026901,ALP,"Aleppo, Syria",Syria,,
1026902,ALP,"Aleppo, Syria",Syria,,
1027001,ALQ,"Alegrete, Brazil",Brazil,,
1027101,ALR,"Alexandra, New Zealand",New Zealand,,
1027102,ALR,"Alexandra, New Zealand",New Zealand,,
1027201,ALS,"Alamosa, CO",United States,Colorado,
1027202,ALS,"Alamosa, CO",United States,Colorado,
1027203,ALS,"Alamosa, CO",United States,Colorado,
1027204,ALS,"Alamosa, CO",United States,Colorado,
1027205,ALS,"Alamosa, CO",United States,Colorado,
1027301,ALT,"Alenquer, Brazil",Brazil,,
1027401,ALU,"Alula, Somalia",Somalia,,
1027501,ALW,"Walla Walla, WA",United States,Washington,
1027502,ALW,"Walla Walla, WA",United States,Washington,
1027503,ALW,"Walla Walla, WA",United States,Washington,
1027504,ALW,"Walla Walla, WA",United States,Washington,
1027505,ALW,"Walla Walla, WA",United States,Washington,
1027506,ALW,"Walla Walla, WA",United States,Washington,
1027601,ALX,"Alexander City, AL",United States,Alabama,
1027602,ALX,"Alexander City, AL",United States,Alabama,
1027701,ALY,"Alexandria, Egypt",Egypt,,
1027702,ALY,"Alexandria, Egypt",Egypt,,
1027801,ALZ,"Lazy Bay, AK",United States,Alaska,
1027901,AMA,"Amarillo, TX",United States,Texas,
1027902,AMA,"Amarillo, TX",United States,Texas,
1027903,AMA,"Amarillo, TX",United States,Texas,
1028001,AMD,"Ahmedabad, India",India,,
1028002,AMD,"Ahmedabad, India",India,,
1028003,AMD,"Ahmedabad, India",India,,
1028101,AMF,"Ama, Papua New Guinea",Papua New Guinea,,
1028102,AMF,"Ama, Papua New Guinea",Papua New Guinea,,
1028201,AMG,"Amboin, Papua New Guinea",Papua New Guinea,,
1028301,AMH,"Arba Minch, Ethiopia",Ethiopia,,
1028302,AMH,"Arba Minch, Ethiopia",Ethiopia,,
1028401,AMI,"Mataram, Indonesia",Indonesia,,
1028402,AMI,"Mataram, Indonesia",Indonesia,,
1028403,AMI,"Mataram, Indonesia",Indonesia,,
1028404,AMI,"Mataram, Indonesia",Indonesia,,
1028501,AMK,"Durango, CO",United States,Colorado,
1028502,AMK,"Durango, CO",United States,Colorado,
1028601,AML,"Puerto Armuelles, Panama",Panama,,
1028602,AML,"Puerto Armuelles, Panama",Panama,,
1028701,AMM,"Amman, Jordan",Jordan,,
1028702,AMM,"Amman, Jordan",Jordan,,
1028703,AMM,"Amman, Jordan",Jordan,,
1028801,AMN,"Alma, MI",United States,Michigan,
1028802,AMN,"Alma, MI",United States,Michigan,
1028901,AMO,"Mao, Chad",Chad,,
1028902,AMO,"Mao, Chad",Chad,,
1029001,AMP,"Ampanihy, Madagascar",Madagascar,,
1029002,AMP,"Ampanihy, Madagascar",Madagascar,,
1029101,AMQ,"Ambon, Indonesia",Indonesia,,
1029201,AMS,"Amsterdam, Netherlands",Netherlands,,
1029202,AMS,"Amsterdam, Netherlands",Netherlands,,
1029401,AMW,"Ames, IA",United States,Iowa,
1029402,AMW,"Ames, IA",United States,Iowa,
1029501,AMX,"Ammaroo, Australia",Australia,,
1029601,AMY,"Ambatomainty, Madagascar",Madagascar,,
1029602,AMY,"Ambatomainty, Madagascar",Madagascar,,
1029701,ANA,"Anaheim, CA",United States,California,
1029801,ANB,"Anniston, AL",United States,Alabama,
1029802,ANB,"Anniston, AL",United States,Alabama,
1029803,ANB,"Anniston, AL",United States,Alabama,
1029804,ANB,"Anniston, AL",United States,Alabama,
1029805,ANB,"Anniston, AL",United States,Alabama,
1029901,ANC,"Anchorage, AK",United States,Alaska,
1029902,ANC,"Anchorage, AK",United States,Alaska,
1029903,ANC,"Anchorage, AK",United States,Alaska,
1029904,ANC,"Anchorage, AK",United States,Alaska,
1029905,ANC,"Anchorage, AK",United States,Alaska,
1029906,ANC,"Anchorage, AK",United States,Alaska,
1030001,AND,"Anderson, SC",United States,South Carolina,
1030002,AND,"Anderson, SC",United States,South Carolina,
1030101,ANE,"Angers, France",France,,
1030102,ANE,"Angers, France",France,,
1030103,ANE,"Angers, France",France,,
1030201,ANF,"Antofagasta, Chile",Chile,,
1030202,ANF,"Antofagasta, Chile",Chile,,
1030203,ANF,"Antofagasta, Chile",Chile,,
1030204,ANF,"Antofagasta, Chile",Chile,,
1030205,ANF,"Antofagasta, Chile",Chile,,
1030301,ANG,"Angouleme, France",France,,
1030302,ANG,"Angouleme, France",France,,
1030303,ANG,"Angouleme, France",France,,
1030304,ANG,"Angouleme, France",France,,
1030305,ANG,"Angouleme, France",France,,
1030306,ANG,"Angouleme, France",France,,
1030401,ANI,"Aniak, AK",United States,Alaska,
1030501,ANK,"Ankara, Turkey",Turkey,,
1030502,ANK,"Ankara, Turkey",Turkey,,
1030503,ANK,"Ankara, Turkey",Turkey,,
1030504,ANK,"Ankara, Turkey",Turkey,,
1030505,ANK,"Ankara, Turkey",Turkey,,
1030601,ANM,"Antalaha, Madagascar",Madagascar,,
1030602,ANM,"Antalaha, Madagascar",Madagascar,,
1030701,ANN,"Annette, AK",United States,Alaska,
1030702,ANN,"Annette, AK",United States,Alaska,
1030703,ANN,"Annette, AK",United States,Alaska,
1030704,ANN,"Annette, AK",United States,Alaska,
1030705,ANN,"Annette, AK",United States,Alaska,
1030801,ANO,"Angoche, Mozambique",Mozambique,,
1030802,ANO,"Angoche, Mozambique",Mozambique,,
1030803,ANO,"Angoche, Mozambique",Mozambique,,
1030804,ANO,"Angoche, Mozambique",Mozambique,,
1030805,ANO,"Angoche, Mozambique",Mozambique,,
1030901,ANP,"Annapolis, MD",United States,Maryland,
1030902,ANP,"Annapolis, MD",United States,Maryland,
1031001,ANR,"Antwerp, Belgium",Belgium,,
1031002,ANR,"Antwerp, Belgium",Belgium,,
1031003,ANR,"Antwerp, Belgium",Belgium,,
1031101,ANS,"Andahuaylas, Peru",Peru,,
1031102,ANS,"Andahuaylas, Peru",Peru,,
1031103,ANS,"Andahuaylas, Peru",Peru,,
1031104,ANS,"Andahuaylas, Peru",Peru,,
1031201,ANU,"St. Johns, Antigua and Barbuda - UK",Antigua and Barbuda - UK,,
1031202,ANU,"St. Johns, Antigua and Barbuda",Antigua and Barbuda,,
1031203,ANU,"St. Johns, Antigua and Barbuda",Antigua and Barbuda,,
1031204,ANU,"St. Johns, Antigua and Barbuda",Antigua and Barbuda,,
1031205,ANU,"St. Johns, Antigua and Barbuda",Antigua and Barbuda,,
1031206,ANU,"St. Johns, Antigua and Barbuda",Antigua and Barbuda,,
1031301,ANV,"Anvik, AK",United States,Alaska,
1031302,ANV,"Anvik, AK",United States,Alaska,
1031401,ANX,"Andeness, Norway",Norway,,
1031402,ANX,"Andeness, Norway",Norway,,
1031701,AOH,"Lima, OH",United States,Ohio,
1031702,AOH,"Lima, OH",United States,Ohio,
1031801,AOI,"Ancona, Italy",Italy,,
1031802,AOI,"Ancona, Italy",Italy,,
1031803,AOI,"Ancona, Italy",Italy,,
1031804,AOI,"Ancona, Italy",Italy,,
1031805,AOI,"Ancona, Italy",Italy,,
1031901,AOJ,"Aomori, Japan",Japan,,
1031902,AOJ,"Aomori, Japan",Japan,,
1032001,AOK,"Karpathos, Greece",Greece,,
1032002,AOK,"Karpathos, Greece",Greece,,
1032003,AOK,"Karpathos, Greece",Greece,,
1032004,AOK,"Karpathos, Greece",Greece,,
1032005,AOK,"Karpathos, Greece",Greece,,
1032101,AOL,"Paso de Los Libres, Argentina",Argentina,,
1032102,AOL,"Paso de Los Libres, Argentina",Argentina,,
1032201,AOO,"Altoona, PA",United States,Pennsylvania,
1032202,AOO,"Altoona, PA",United States,Pennsylvania,
1032301,AOR,"Alor Setar, Malaysia",Malaysia,,
1032302,AOR,"Alor Setar, Malaysia",Malaysia,,
1032401,AOS,"Amook Bay, AK",United States,Alaska,
1032501,APA,"Denver, CO",United States,Colorado,
1032502,APA,"Denver, CO",United States,Colorado,
1032503,APA,"Denver, CO",United States,Colorado,
1032504,APA,"Denver, CO",United States,Colorado,
1032505,APA,"Denver, CO",United States,Colorado,
1032601,APB,"Apolo, Bolivia",Bolivia,,
1032602,APB,"Apolo, Bolivia",Bolivia,,
1032603,APB,"Apolo, Bolivia",Bolivia,,
1032604,APB,"Apolo, Bolivia",Bolivia,,
1032605,APB,"Apolo, Bolivia",Bolivia,,
1032606,APB,"Apolo, Bolivia",Bolivia,,
1032607,APB,"Apolo, Bolivia",Bolivia,,
1032701,APC,"Napa, CA",United States,California,
1032702,APC,"Napa, CA",United States,California,
1032703,APC,"Napa, CA",United States,California,
1032704,APC,"Napa, CA",United States,California,
1032801,APE,"San Juan Aposento, Peru",Peru,,
1032901,APF,"Naples, FL",United States,Florida,
1032902,APF,"Naples, FL",United States,Florida,
1032903,APF,"Naples, FL",United States,Florida,
1032904,APF,"Naples, FL",United States,Florida,
1032905,APF,"Naples, FL",United States,Florida,
1033001,APG,"Aberdeen, MD",United States,Maryland,
1033002,APG,"Aberdeen, MD",United States,Maryland,
1033003,APG,"Aberdeen, MD",United States,Maryland,
1033101,APK,"Apataki, French Polynesia",French Polynesia,,
1033102,APK,"Apataki, French Polynesia",French Polynesia,,
1033201,APL,"Nampula, Mozambique",Mozambique,,
1033202,APL,"Nampula, Mozambique",Mozambique,,
1033301,APN,"Alpena, MI",United States,Michigan,
1033302,APN,"Alpena, MI",United States,Michigan,
1033401,APO,"Apartado, Colombia",Colombia,,
1033501,APR,"April River, Papua New Guinea",Papua New Guinea,,
1033502,APR,"April River, Papua New Guinea",Papua New Guinea,,
1033601,APT,"Jasper, TN",United States,Tennessee,
1033701,APV,"Apple Valley, CA",United States,California,
1033702,APV,"Apple Valley, CA",United States,California,
1033703,APV,"Apple Valley, CA",United States,California,
1033801,APW,"Apia, Samoa",Samoa,,
1033802,APW,"Apia, Samoa",Samoa,,
1033803,APW,"Apia, Samoa",Samoa,,
1033901,AQI,"Qaisumah, Saudi Arabia",Saudi Arabia,,
1033902,AQI,"Qaisumah, Saudi Arabia",Saudi Arabia,,
1033903,AQI,"Qaisumah, Saudi Arabia",Saudi Arabia,,
1033904,AQI,"Qaisumah, Saudi Arabia",Saudi Arabia,,
1033905,AQI,"Qaisumah, Saudi Arabia",Saudi Arabia,,
1033906,AQI,"Qaisumah, Saudi Arabia",Saudi Arabia,,
1033907,AQI,"Qaisumah, Saudi Arabia",Saudi Arabia,,
1034001,AQJ,"Aqaba, Jordan",Jordan,,
1034002,AQJ,"Aqaba, Jordan",Jordan,,
1034003,AQJ,"Aqaba, Jordan",Jordan,,
1034004,AQJ,"Aqaba, Jordan",Jordan,,
1034005,AQJ,"Aqaba, Jordan",Jordan,,
1034201,AQP,"Arequipa, Peru",Peru,,
1034202,AQP,"Arequipa, Peru",Peru,,
1034203,AQP,"Arequipa, Peru",Peru,,
1034204,AQP,"Arequipa, Peru",Peru,,
1034205,AQP,"Arequipa, Peru",Peru,,
1034301,AQS,"Saqani, Fiji",Fiji,,
1034401,AQY,"Girdwood, AK",United States,Alaska,
1034402,AQY,"Girdwood, AK",United States,Alaska,
1034403,AQY,"Girdwood, AK",United States,Alaska,
1034404,AQY,"Girdwood, AK",United States,Alaska,
1034405,AQY,"Girdwood, AK",United States,Alaska,
1034501,AR1,"Russellville, AR",United States,Arkansas,
1034502,AR1,"Russellville, AR",United States,Arkansas,
1034503,AR1,"Russellville, AR",United States,Arkansas,
1034601,AR2,"Conway, AR",United States,Arkansas,
1034602,AR2,"Conway, AR",United States,Arkansas,
1034603,AR2,"Conway, AR",United States,Arkansas,
1034604,AR2,"Conway, AR",United States,Arkansas,
1034701,ARA,"New Iberia, LA",United States,Louisiana,
1034702,ARA,"New Iberia, LA",United States,Louisiana,
1034703,ARA,"New Iberia, LA",United States,Louisiana,
1034801,ARB,"Ann Arbor, MI",United States,Michigan,
1034802,ARB,"Ann Arbor, MI",United States,Michigan,
1034901,ARC,"Arctic Village, AK",United States,Alaska,
1034902,ARC,"Arctic Village, AK",United States,Alaska,
1035001,ARD,"Alor, Indonesia",Indonesia,,
1035101,ARE,"Arecibo, Puerto Rico",Puerto Rico,,
1035102,ARE,"Arecibo, PR",United States,Puerto Rico,
1035103,ARE,"Arecibo, PR",United States,Puerto Rico,
1035104,ARE,"Arecibo, PR",United States,Puerto Rico,
1035105,ARE,"Arecibo, PR",United States,Puerto Rico,
1035106,ARE,"Arecibo, PR",United States,Puerto Rico,
1035201,ARG,"Walnut Ridge, AR",United States,Arkansas,
1035202,ARG,"Walnut Ridge, AR",United States,Arkansas,
1035301,ARH,"Arkhangelsk, U.S.S.R.",U.S.S.R.,,
1035302,ARH,"Arkhangelsk, Russia",Russia,,
1035303,ARH,"Arkhangelsk, Russia",Russia,,
1035304,ARH,"Arkhangelsk, Russia",Russia,,
1035305,ARH,"Arkhangelsk, Russia",Russia,,
1035401,ARI,"Arica, Chile",Chile,,
1035402,ARI,"Arica, Chile",Chile,,
1035501,ARK,"Arusha, Tanzania",Tanzania,,
1035502,ARK,"Arusha, Tanzania",Tanzania,,
1035601,ARM,"Armidale, Australia",Australia,,
1035602,ARM,"Armidale, Australia",Australia,,
1035701,ARN,"Stockholm, Sweden",Sweden,,
1035702,ARN,"Stockholm, Sweden",Sweden,,
1035801,ARP,"Aragip, Papua New Guinea",Papua New Guinea,,
1035802,ARP,"Aragip, Papua New Guinea",Papua New Guinea,,
1035803,ARP,"Aragip, Papua New Guinea",Papua New Guinea,,
1035901,ARQ,"Arauquita, Colombia",Colombia,,
1035902,ARQ,"Arauquita, Colombia",Colombia,,
1035903,ARQ,"Arauquita, Colombia",Colombia,,
1035904,ARQ,"Arauquita, Colombia",Colombia,,
1036001,ARS,"Aragarcas, Brazil",Brazil,,
1036002,ARS,"Aragarcas, Brazil",Brazil,,
1036101,ART,"Watertown, NY",United States,New York,
1036102,ART,"Watertown, NY",United States,New York,
1036103,ART,"Watertown, NY",United States,New York,
1036104,ART,"Watertown, NY",United States,New York,
1036105,ART,"Watertown, NY",United States,New York,
1036201,ARU,"Aracatuba, Brazil",Brazil,,
1036202,ARU,"Aracatuba, Brazil",Brazil,,
1036203,ARU,"Aracatuba, Brazil",Brazil,,
1036204,ARU,"Aracatuba, Brazil",Brazil,,
1036205,ARU,"Aracatuba, Brazil",Brazil,,
1036301,ARV,"Minocqua/Woodruff, WI",United States,Wisconsin,
1036401,ARW,"Arad, Romania",Romania,,
1036402,ARW,"Arad, Romania",Romania,,
1036403,ARW,"Arad, Romania",Romania,,
1036404,ARW,"Arad, Romania",Romania,,
1036405,ARW,"Arad, Romania",Romania,,
1036501,ARX,"Asbury Park, NJ",United States,New Jersey,
1036601,ARY,"Ararat, Australia",Australia,,
1036602,ARY,"Ararat, Australia",Australia,,
1036701,ARZ,"N'zeto, Angola",Angola,,
1036702,ARZ,"N'zeto, Angola",Angola,,
1036703,ARZ,"N'zeto, Angola",Angola,,
1036801,ASA,"Assab, Ethiopia",Ethiopia,,
1036802,ASA,"Assab, Eritrea",Eritrea,,
1036803,ASA,"Assab, Eritrea",Eritrea,,
1036901,ASB,"Ashkhabad, U.S.S.R.",U.S.S.R.,,
1036902,ASB,"Ashgabat, Turkmenistan",Turkmenistan,,
1036903,ASB,"Ashgabat, Turkmenistan",Turkmenistan,,
1037001,ASC,"Ascension, Bolivia",Bolivia,,
1037101,ASD,"Andros Town, The Bahamas",The Bahamas,,
1037102,ASD,"Andros Town, The Bahamas",The Bahamas,,
1037201,ASE,"Aspen, CO",United States,Colorado,
1037202,ASE,"Aspen, CO",United States,Colorado,
1037203,ASE,"Aspen, CO",United States,Colorado,
1037204,ASE,"Aspen, CO",United States,Colorado,
1037205,ASE,"Aspen, CO",United States,Colorado,
1037301,ASG,"Ashburton, New Zealand",New Zealand,,
1037302,ASG,"Ashburton, New Zealand",New Zealand,,
1037401,ASH,"Nashua, NH",United States,New Hampshire,
1037402,ASH,"Nashua, NH",United States,New Hampshire,
1037403,ASH,"Nashua, NH",United States,New Hampshire,
1037404,ASH,"Nashua, NH",United States,New Hampshire,
1037405,ASH,"Nashua, NH",United States,New Hampshire,
1037406,ASH,"Nashua, NH",United States,New Hampshire,
1037501,ASI,"Ascension Island, Saint Helena, Ascension, and Tristan da Cunha","Saint Helena, Ascension, and Tristan da Cunha",,
1037502,ASI,"Ascension Island, Saint Helena, Ascension, and Tristan da Cunha","Saint Helena, Ascension, and Tristan da Cunha",,
1037601,ASJ,"Amami O Shima, Japan",Japan,,
1037602,ASJ,"Amami O Shima, Japan",Japan,,
1037701,ASK,"Yamoussoukro, Cote d'Ivoire",Cote d'Ivoire,,
1037702,ASK,"Yamoussoukro, Cote d'Ivoire",Cote d'Ivoire,,
1037801,ASL,"Marshall, TX",United States,Texas,
1037802,ASL,"Marshall, TX",United States,Texas,
1037901,ASM,"Asmara, Ethiopia",Ethiopia,,
1037902,ASM,"Asmara, Eritrea",Eritrea,,
1037903,ASM,"Asmara, Eritrea",Eritrea,,
1037904,ASM,"Asmara, Eritrea",Eritrea,,
1038001,ASN,"Talladega, AL",United States,Alabama,
1038002,ASN,"Talladega, AL",United States,Alabama,
1038101,ASO,"Asosa, Ethiopia",Ethiopia,,
1038102,ASO,"Asosa, Ethiopia",Ethiopia,,
1038103,ASO,"Asosa, Ethiopia",Ethiopia,,
1038104,ASO,"Asosa, Ethiopia",Ethiopia,,
1038105,ASO,"Asosa, Ethiopia",Ethiopia,,
